,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Date,Content,Env_prlbm,Sent_lvl
250,734,734,1922,Arena-G,2019年10月22日 15:45  来自 Android,，没有窗户，还 给开空调通风   快 憋死,1,-1
251,737,737,1928,想吃冰淇淋的樱桃小丸子,2019年10月21日 12:16  来自 微博轻享版,自从 新来 好几个男生以后，需 开窗通风 频率明显增大,1,-1
252,738,738,1929,秋朴迦,2019年10月21日 11:01  来自 iPhone客户端,售楼部精装充分考虑 员工休息区食堂，茶歇区，会议室综合考虑装修材料甲醛超标问题，通风问题综合考虑烟管机电考虑 置业顾问更衣以及卫生间洗头问题综合考虑 渠道，策划营销 分开综合考虑 限额标准 算 很 错啦想起 天街  比天街方便  食堂 三楼,1,1
253,739,739,1931,夏天的阳光透过了树隙,2019年10月20日 15:00  来自 HUAWEI P20,刚做  化学战 梦 梦 首先有人闻到 异味，检查通风橱   有泄露，结果响起防空警报，有人对 们发起 化学袭击 味道太呛 本来想离开公司，结果走到门口越来越浓，根本呼吸  ，马上回到 找防毒面罩，让别人给 穿戴上 这时候响起广播 请大家做好准备，将全面开战，做好毒气战 一切,1,-1
254,742,742,1935,胶原蛋白慢一点流失,2019年10月17日 10:07,观察 天气冷 后很早 到  开窗通风 人几乎为  外面阴天/ 头下去 把窗帘拉开 人几乎为  饮水机空 旁边有新 桶装水 没人安装  懂为什么可以忍受 流通 空气 整 暗沉 光线以及渴,1,-1
255,744,744,1938,我不说你不语,2019年10月16日 18:51  来自 vivo Z5x性能实力派,开窗户公交车 开窗户宿舍 开窗户阿西， 知道通风 嘛 真想 / 优甲乐 给他们 乌鲁木齐,1,-1
256,746,746,1960,蒸汽去除机-正岛除湿机,2019年11月14日 17:20  来自 百度分享,南方大部地区 管 家    ，还 工厂或企业 车间  仓库   时常进行“除湿大作战”!正所谓 兵来将挡，水来土掩;下雨 可以用雨伞挡，那靠什么计策来应对这恼人 潮湿呢?或许， 已经尝试过开窗通风 铺旧报纸 放干燥剂 除湿盒乃至吹风机 排风扇 空调  轮番上阵，何止区区 “三,1,-1
257,751,751,1974,猴猴爱吃鱼,2019年11月12日 17:14  来自 荣耀10 AI变色更潮美,跟科长感叹 们 地理位置太优越，阳面通风透气有阳光，冬天 会被大厅 热浪影响到，可以自主调节温度，科长 去 合并本来 把 们 搬到阴面，他坚决 同意给 们争取来 ， 原来 以为 岁 静好， 有人 背后默默付出和努力,1,1
258,752,752,1976,Miss丽丽许-自我探索ing,2019年11月12日 16:34  来自 UC浏览器电脑版,公司现  开空调，但   通风 ，玻璃房上午吸热，下午又闷又燥，  脾气 跟 爆炸 听陈绮贞 歌  管用,1,-1
259,759,759,1989,Momentsu_,2019年10月31日 23:18,有些温暖 地方  这个季节   算有鸟语花香吧 短暂 这一周 没有多么 阳光明媚 甚至于周四还下 点雨 但温度总体而言 舒适  脱下 厚重 衣物甚 轻松   大 会议室 有点闷 估计  通风 缘故 这两天打开 窗 风溜 进来 竟然还有点点凉意 但总归 没那么沉闷 每天 有人进进出出与,1,1
260,762,762,2004,清洵道人,2019年11月29日 19:15  来自 iPhone X,窗户过多和上文所述 穿堂煞类似，当窗户数量多 以后虽然方便通风纳气，但  利聚气，会导致住宅内 磁场流失严重 同时会让家宅钱财流失，  利家人身体健康 建议  经常开或者 向阳 窗户上设置窗帘， 室内光线明亮 前提下，把这些窗户 用窗帘遮住，或者 窗户上贴 透光 磨,1,-1
261,764,764,2009,weeangs,2019年11月28日 19:06  来自 微博视频,通风  穿短袖，😢  视频 晚风 [好妹妹乐队  over],1,-1
262,765,765,2010,狒狒小宝,2019年11月28日 18:31  来自 微博 weibo.com,看到有个师妹 校友群求助，入职  名创优品 繁忙 工作 永远 加班，又省成本去到刚刚装修好 地下 ， 通风 条件恶劣，然后得 重度再障  还未弄清这个病 否与 刚装修好  有关，公司 用各种借口把她炒掉 觉得很心塞，公司需 盈利，所以会最大限度 压榨员工，员工真  弱势,1,-1
263,768,768,2014,CPA最后一门全力冲刺,2019年11月28日 11:53  来自 vivo X20全面屏手机,开心  每天   谨小慎微 活   敢多 话，跟  人 没太多交情 还有一大堆讨厌 人和事，比如 开空调 ， 有人喜欢  吃午饭 真 烦人，本来通风  好， 能去饭厅吃吗？让别人闻  吃饭 味道 很开心吗？!无语=_=,1,-1
264,769,769,2016,minnie507,2019年11月27日 10:08  来自 iPhone客户端,新 通风ing～并且还未供暖♨所以一切保暖加热设备  用上 比如电热桌垫 电热杯垫 毛毯 毛线帽 羽绒服,1,-1
265,771,771,2020,栗子塔绝赞攒井中,2019年11月26日 10:24  来自 微博轻享版,开 一丝窗来通风，因为  座位旁边所以吹   头有点凉  看来 头发还  够多,1,-1
266,773,773,2022,好白一条狗,2019年11月25日 22:55  来自 HUAWEI nova 2s,每天   吸烟，每天 让 充满 烟味而且居然还关紧窗户 让通风， 吸烟者赶紧死全家去妈,1,-1
267,774,774,2026,507在逃大佬AKA麒麟,2019年11月22日 14:05  来自 小米6 拍人更美,老主任穿 一套一博老 装 同款 因为通风   走路栽歪栽歪  希望一博一定 记得养生,1,-1
268,775,775,2027,_Mengll_,2019年11月22日 11:02  来自 iPhone客户端,高层  能开窗，全靠通风系统，然而 们  楼通风系统真 很差，越入冬越明显，身体好  能给憋出病来  度survey，working environment  打差评,1,-1
269,776,776,2028,想把温柔刻进骨子里,2019年11月22日 09:15  来自 荣耀9 美得有声有色,每天烟雾萦绕， 通风没开空调，真  受   所以 ，素质这种东西 并  人人 有,1,-1
270,779,779,2034,憧憬现实包括也许,2019年11月21日 10:58  来自 小米8 屏幕指纹版,很 解某领导 为什么总 喜欢  抽烟 天冷又很少开窗 通风 真 让人窒息 明知 作为而为之 真 很无解,1,-1
271,786,786,2049,水桶_略困,2019年11月18日 18:05  来自 iPhone客户端,认为，  根本  应该按部门坐，应该按空调理想温度和冬天该 该通风分组坐 妈 到底 有多怕冷  夏天朝西开二十八度冬天暖气加空调，到底 哪位同事从头寒到脚,1,-1
272,787,787,2052,文文文文人,2019年11月18日 16:11  来自 iPhone客户端,通风， 脑袋好晕，反胃，想吐 上海·上海市张江高科技园区,1,-1
273,789,789,2064,精神病你治得来么,2019年12月15日 18:45  来自 iPhone客户端,什么良心港企，新 刚装修好 让员工去新 吸甲醛 气味那么重，又 能开窗通风 老板缺这点钱吗？ ，他 缺，他只 万恶 资本家,1,-1
274,790,790,2065,Cooler爽爽爽,2019年12月14日 09:50  来自 喵喵喵喵喵Android,每天被迫吸二手烟，吃  多星期 药 ，每次感冒快好 ，来  人们明明知道  舒服还  抽，冬天室内又 通风，现 咳嗽 变严重 ，同事老姐姐们还   这体质 行 一般生病  从嗓子呼吸道开始出问题，而且每天闻到自己身上头发上  烟味，整个人  好 😷想到长期吸二手烟,1,-1
275,795,795,2078,tombkeeper,2019年12月09日 17:41  来自 微博 weibo.com,花 几个 时间，现 基本可以肯定设计这栋楼空调系统 人应该 冻死鬼投胎 普通 宫寒已经 能解释  楼 墙上那些温度设定旋钮实际上并 能真 设定温度 整栋楼同一时间只能供一种温度 风 当系统决定供热风 时候， 转动旋钮，实际上只  比较小 热风还 比较大 热风之间选择 当通风系,1,-1
276,797,797,2081,Cici甜心儿,2019年12月09日 14:48  来自 HUAWEI Mate 20 Pro,老母亲又来选择加湿器和净水器关于北方雾霾天气，室内温度高，空气干燥，打底   用加湿器最近火热话题，加湿器会造成肺炎？关于加湿器 这五个误区家长们可别大意 冬天天气干燥，又到 使用加湿器 季节，  家 至少 摆上一台 有 宝宝之后，爸爸,1,-1
277,800,800,2088,睡到大天亮啦,2019年12月08日 16:49  来自 iPhone,为什么  集体  每次  自己小卡座？ .大 窗户只能开条缝 通风 所以 透气 冬暖夏闷 冬天 确很温暖 但  很闷 教研   大 呆  小时出来鼻塞头晕 一下午 .大 常 拉窗帘 看 见外面当然因为朝向问题如果拉开窗帘 话靠窗 老师工位 会因为强烈 阳光(反光？),1,-1
278,801,801,2090,仔貓初成,2019年12月06日 19:41  来自 微博轻享版,通风又热差点晕过去，发现整个人状态  好，记忆力突然down  个等级 好烦,1,-1
279,804,804,2095,青峰家泡泡,2019年12月06日 09:30  来自 iPhone客户端,新 装修好没多久 搬过来 ，房间 几扇窗户每天开 通风 昨天开始鼻子 面有小血块，嘴巴 干干 ， 知道 被风吹 还   有害物质.,1,-1
280,807,807,2104,想吃葡萄碎碎冰,2019年12月04日 15:32  来自 iPhone客户端,通风   吃榴莲 人真 太自私,1,-1
281,808,808,2106,老阿姨还是要嗨,2019年12月04日 10:28  来自 HUAWEI Mate 20 Pro,太冷啦 拥有一间全公司最冷   怎样 感受？真 超级通风,1,-1
282,809,809,2108,Richy_Junior,2019年12月04日 06:17  来自 微博 weibo.com,这学期心情一直很糟糕， 原因 采光和通风 行   阁楼 没阳光，租 房子楼层低，外面 花园， 能经常开窗户 所以假期出去玩 时候斥巨资订 酒店最高层，回来以后感觉换 个人 早 搬家,1,-1
283,811,811,2111,X闲闲儿,2019年12月01日 01:31  来自 iPhone客户端,乏善可陈   新换 粉红色 键盘让自己  桌看起来有点生机自从猪肉涨价 ，食堂 顿顿天天  各种鸡肉，快 浑身散发 鸡屎味 即使  空调 关掉，通风口还 呼呼 往外吹热风，热到烦躁冲到楼下一杯冷萃解决问题十分明显 感受到 岁  饶人 前几 夜夜笙歌第二天爬起来生龙活,1,-1
284,818,818,2125,目标是睡到早上十点,2019年12月26日 11:54  来自 荣耀V10 我AI的快,人  坐 蟑螂天上来通风管道掉下来巨大 蟑螂 最大 心愿 从此再 见 到蟑螂 灭绝 算  万一引起生态失衡,1,-1
285,822,822,2133,二十六帧,2019年12月24日 09:57  来自 iPhone客户端,真 心烦意乱 前后左右侧面全 咳嗽或者清嗓子  通风 环境感觉空气 充满 细菌🦠糟透,1,-1
286,828,828,2151,括号君Y,2019年12月16日 09:09  来自 HUAWEI P30,工位挨 通风口  ，为自己准备 一套装备 从此 再怕冷 哈,1,-1
287,829,829,2157,scorpioctober,2020年01月15日 16:01  来自 HUAWEI Mate 9,开窗通风  优良传统美德,1,1
288,830,830,2162,auneolii,2020年01月06日 17:37  来自 iPhone客户端,周末睡醒之后一瞬间想 起究竟 几 份，浑身炙热 感觉让人分 清季节  中午吃饭 时候穿 短袖竟觉得很合适，午休后   热得昏昏沉沉无心工作，随即感觉到空调由通风换到 冷风档，这该死  南方 冬天,1,-1
289,832,832,2164,京穗路沉着的面鱼,2020年01月06日 15:44  来自 iPhone客户端,实 太热   连个通风口 没有 每天  憋晕,1,-1
290,834,834,2167,德善狗焕呀y,2020年01月06日 10:13  来自 HUAWEI nova 3i,传防传防算 算职业病 每天 被通风通 冷飕飕,1,-1
291,835,835,2168,柴柴cxy,2020年01月06日 02:23  来自 iPhone客户端,从晚饭后连续工作到一点 分，看   灯一盏盏熄灭，房产开始通风，保安走动 离开， 敲完最后 字点击 ，对方查收，  错辛苦 早点休息 虽然还  勤勤恳恳 打工，没有任何一夜暴富 可能，但 好像真 过上 某个时间段 自己，想  生活,1,-1
292,837,837,2170,暖通小王啊,2020年01月05日 11:19  来自 iPhone XR,通风 畅 场所通风 畅，生活 舒适度大打折扣，工作 效率 会大大降低，头闷 烦躁等 与通风 好有关 然而现 有些建筑和 过于密集和拥挤，单靠自然通风已经 能满足人体所需 安装新风净化机,1,-1
293,841,841,2177,谷学森欧巴,2020年01月03日 16:10  来自 微博 HTML5 版,广州永研技术（实验室 洁净厂房设计施工）——实验室采光 通风 求如下 ——实验区内通用实验室 研究工作室，辅助区 业务接待室   会议室 资料阅览室，宜利用天然采光 利用天然采光 其窗地面积比 应小于   ——辅助区有人员长期停留 房宣优先利用自然通风 实验室环境允许开窗通风,1,1
294,862,862,2341,京沪财女,2020年01月31日 17:27  来自 iPhone客户端,，可以开分体式空调 中央空调后期 消毒会非常 麻烦，涉及到 人群 仅仅   ，共用 通风管道   会受影响,1,-1
295,872,872,2429,Beca_wwxb,2020年02月26日 23:22  来自 Redmi Note 7 Pro,能理解怎么会有这么令人讨厌 主管，明明 家  能做 工作，非  去 能通风 能开空调  陪她送死，还  理直气壮？ 摸摸 愚蠢 脑袋想想 们 工资比 高还 胆子比 大 陪 去冒险？ 疯婆子 深圳,1,-1
296,874,874,2440,重生之我是巴掌脸X4,2020年02月26日 20:54  来自 iPhone客户端,连 两天上班 消毒，开窗通风半个多钟头 味儿才能散掉 背后一扇门旁边两扇窗户大敞四开，穿 羽绒服坐 座位上瑟瑟发抖果断感冒，现  度， 晓得   上报,1,-1
297,876,876,2444,大众点评,2020年02月26日 20:00  来自 微博 weibo.com,公司  中央空调会造成疫情扩散么？其实 内 空调，大部分 存 回风系统，所以一般 会造成交叉感染，但最好先确认空调 类别 范围并 确保彻底清洁 消毒 前提下再开 听    很复杂？所以最近点评君更建议大家多开窗通通风，感,1,0
298,878,878,2447,亲善善,2020年02月26日 19:50  来自 前置双摄vivo X9s,室内环境 污染物由于来源广泛，种类繁多，其对人体 危害程度  同  并且作为现代人生活工作 主 场所室内环境， 现代 建筑设计中越来越考虑能源 有效利用，其与外界 通风换气 非常少 ， 这种情况下室内和室外 变成两个相对 同 环境，因此室内环境污染自身 特点，主 表现 以下几个方,1,0
299,894,894,2522,和顺县气象台,2020年03月14日 09:29  来自 360安全浏览器,和顺县疫情防控领导小组温馨提示 复工复产期间请做到 个人防控 松懈， 电梯内及人员密集场所请佩戴口罩，保持 每天开窗通风,1,-1
300,896,896,2529,皮皮贝_L,2020年03月14日 00:34  来自 iPhone客户端,今 对话-  太通风，感觉很闷，（对防疫） 太好吧 -  ，容易加重感染-为什么 能开空调呢？-开空调空气流通，加重感染,1,-1
301,903,903,2555,哈利波特女巫,2020年03月13日 15:05  来自 iPhone客户端,想问一下，  具备开窗通风 条件（没有窗户）， 屋子大概 个工位， 个人， 个工位放杂物  如果现 开始每天 来上班， 分AB班，符合目前防控 求吗？,1,-1
302,905,905,2559,Iristotle,2020年03月13日 13:23  来自 HUAWEI P30,风怎么这么大   四面通风 好冷,1,-1
303,909,909,2584,小妖27133321,2020年03月12日 21:51  来自 iPhone客户端,复工必备神器之热水袋疫情期间 保持通风 能开空调，室内感觉  字，冷,1,-1
304,910,910,2588,青橄榄养老,2020年03月12日 18:11  来自 专业版微博,复工 ，  中央空调能开吗？   开中央空调 看写字楼 具体状况 有 高层写字楼， 具备开窗通风条件，那中央空调 必须 开，因为它起码可以保持空气流通   中央空调 风险， 担心A楼层有病人，病毒通过循环传到B楼层去，但目前还没有这样 病例报告  很多高层写字楼， 开中央空调空,1,0
305,913,913,2601,一玵同学,2020年03月12日 13:58  来自 iPhone客户端,没有空调 南北通风   冻得sa疼,1,-1
306,922,922,2626,melondong_,2020年03月11日 22:46  来自 iPhone客户端,刮大风 天气，   楼， 窗户 能关 保持通风 天天裹两条毯子保命,1,-1
307,927,927,2640,茴译,2020年03月11日 17:10  来自 iPhone客户端,虽然已经春天但 开中央空调还开窗通风  还 冷 所以 穿 超级多，冬天 没穿这么多过所以这一定  被三个同事问“    胖 ” 原因,1,-1
308,931,931,2650,草根看世界2020,2020年03月11日 14:44  来自 微博 weibo.com,同样因为防控 求，多数写字楼会关闭空调，开窗通风   一坐   小时， 轻人害怕“老寒腿”，会采取各种保暖措施 加上全国范围内 倒春寒，毛毯 暖手宝等商品分 次数同比上涨 % “百亿补贴”专区  迷 电暖气，销量同比增长 %,1,-1
309,936,936,2664,景观设计交流,2020年03月11日 11:57  来自 分享按钮,智利鸟舍和稳定公园——应园林绿化 DEL RIO SUR 邀请， 们被 求为Rupan o湖北侧 原始公园（ 乡村地区，可欣赏各种地理标志）提出 动物公园 总体规划和装置 这个想法提出 隔离 区域， 这些区域中，动物可以自由地游荡到需 人类互动 其他区域，例如进食，被动沉思或兽医协助  同,1,1
310,940,940,2681,文二乙二,2020年03月11日 06:41  来自 HUAWEI Mate 20,身  朝阳  中还 时 时 开窗通风，受疫情影响还 能开中央空调， 特么简直冻成 狗 这   上海过 最冷     上海,1,-1
311,942,942,2686,不颓却废的破特,2020年03月10日 21:22  来自 iPhone客户端,没有空调还 通风上个班  冻出病 好吗,1,-1
312,944,944,2697,花开永安一念间,2020年03月10日 16:54  来自 iPhone 7,太热 ，因为开窗通风没有开空调又戴 口罩，现  感觉口罩 面满脸  油腻腻,1,-1
313,947,947,2707,晗大大大大大希,2020年03月10日 15:30  来自 狂霸拽的Android,一间通风良好      发现 才周二 害得再冻三天半,1,1
314,949,949,2716,228pagesforuselesspoems,2020年03月10日 14:24  来自 微博轻享版,公司中央空调 敢开 还得给 窗户打开通风想一直呆 电梯 上上下下 因为电梯 面好像开空调  春天一样温暖（  这么 点 饮料还  加冰🧊,1,1
315,950,950,2721,啊你说响一点,2020年03月10日 14:10  来自 微博轻享版,呃  门坏  那个活动 锁舌断    刚刚开 门通风 风太大门超级响一关 哈当然这  积 累 结果 肯定    原因 嘿嘿,1,-1
316,951,951,2722,长小鹿要努力赚钱,2020年03月10日 14:08  来自 iPhone客户端,跟中老 女性一起工作，太折磨人 ，现 温度刚刚零上，她非  全天开门通风，还  新闻,1,-1
317,952,952,2726,贩卖阳光的小闲闲,2020年03月10日 13:19  来自 安利一下…iPhone客户端,复工后可别大意， 通风换气 做好~,1,1
318,955,955,2732,糊涂花的花迷糊,2020年03月10日 11:37  来自 🌸 🌸 Android,能开空调，必须得开窗通风， 所有能开 窗户 开 ，好冷~这个时候把 冻感冒 可怎么办,1,-1
319,956,956,2739,编辑晓东,2020年03月10日 11:04  来自 微博 weibo.com,复工 敢开中央空调，每天  瑟瑟发抖 回家担心病毒，喷完消毒剂还 通风，太难,1,-1
320,962,962,2753,Kunoichi-,2020年03月10日 09:11  来自 🤖💚的iPhone 11 Pro,依旧  同事为 通风（实则🚬）而打开所有窗户   瑟瑟发抖🥶 一天,1,-1
321,969,969,2789,一杯芝芝芒芒不要冰,2020年03月09日 18:35  来自 iPhone客户端,戴一天口罩 快窒息 重点  还没人开窗  位置又坐   中间一点  通风,1,-1
322,970,970,2790,G-Dragonp,2020年03月09日 18:32  来自 iPhone XS,又 周一  从南面  搬回 北面，感觉从头到脚  阴沉沉  连带心情 有点低气压  为 通风那个窗户开得叫 欢 ，没有羽绒服根本活 下去  觉得 可能 把羽绒服从周一穿到周五春天 ， 快点儿来,1,-1
323,973,973,2824,飘荡DE雨幕,2020年03月30日 18:47  来自 HUAWEI P20,上班第二天， 通风效果太好，冻得慌，喉咙 有点痒痒,1,-1
324,981,981,2889,代天医,2020年03月28日 20:33  来自 iPhone X,去健身房会感染新冠肺炎么？一般比 上班风险大 多数健身房通风差，团体课人与人之间距离近 更重   ，哑铃 杠铃 器械把手每天被很多人摸，使用后相当于与之前所有人接触 运动还会出汗，虽然目前没有发现汗液传染，但很可能下意识用手擦汗，触摸眼睛或者口鼻，造成感染 但健身房通风,1,-1
325,982,982,2895,这条小河名叫兰,2020年03月28日 18:34  来自 iPhone客户端,招行送   比起下周一 去 人挤人， 倒 更愿意，露天加班，起码通风有保证🙄️,1,-1
326,988,988,2940,浪但没有天涯,2020年03月27日 13:45  来自 HUAWEI P20 Pro,一夜回到大冬天，冻 腿疼， 还得保持通风，那个风吹,1,-1
327,990,990,2943,埇桥教育,2020年03月27日 10:58  来自 HUAWEI Mate 9,班子成员认真开展校园内环境清洁整治行动，每天做好教室   走道 值班室 厕所等重点区域 消毒工作，做到 常通风换气，保持室内空气流通，全力营造 干净卫生 环境迎接师生返校,1,1
328,993,993,2950,义留胡同,2020年03月27日 09:19  来自 微博 weibo.com,『筒子楼 生活』 “筒子楼”建筑又称赫鲁晓夫楼，一条长走廊串连 许多个单间 因为长长 走廊两端通风，状如筒子，故名“筒子楼” “筒子楼”面积狭小，每个单间大约有十几个平方米 面积 它 颇具中国特色 一种住房样式， 七八十 代中国企事业单位住房分配制度紧张 产物 这种有 长长,1,-1
329,1005,1005,3027,九盈,2020年03月25日 22:36  来自 iPhone客户端,通风完全 个bug， 打开憋闷到无法呼吸，打开 必须供暖风 病人穿 羽绒衣来谈话，看见 短袖十分震惊，谈话进行到一半，病人表示 出去透气+脱衣服,1,-1
330,1008,1008,3042,热美式加冰_,2020年03月25日 15:41  来自 微博 weibo.com,再 让开空调开通风， 迟早闷晕,1,-1
331,1023,1023,3136,XS不爱甜,2020年03月24日 12:13  来自 iPhone客户端,天气开始闷热，   一直带 口罩，环境并 通风，深深感到严重缺氧，闷到头痛吐 💊💣 深圳·科技园,1,-1
332,1025,1025,3138,Kspurelivy,2020年03月24日 11:16  来自 有我会富的iPhone 7 Plus,一堆人 戴口罩，且没有人开窗通风，容易松懈 人类,1,-1
333,1041,1041,3206,予松_,2020年04月15日 13:10  来自 微博 weibo.com,如今北京这温度，靠中央空调通风 高层写字楼 早 燥热难耐，公司虽 明  全员复工，但 早 坐 七七八八，和往常无异 因为闷热，一些同事悄悄把口罩拉下来透气，空气净化器 小电扇 加湿器基本全开通风降温，难以想象如果疫情拖进夏天，社畜们如何  安然度过，社畜，太苦,1,-1
334,1042,1042,3208,Sweet_Fairy0415,2020年04月15日 11:59  来自 联想K5Pro 千元影霸,穿 有点薄 衣服， 还左右通风，冻死,1,-1
335,1044,1044,3211,我不能喝洒酒,2020年04月15日 11:01  来自 iPhone客户端,知道   因为  通风 所以整个人比较恍惚,1,-1
336,1049,1049,3247,去码头搞点薯条算了,2020年04月14日 12:47  来自 iPhone客户端,凉飕飕，为 通风还 敢关窗,1,-1
337,1063,1063,3321,随风漂泊的一叶孤舟,2020年04月12日 20:41  来自 小米CC9,刚刚，北京市新型冠状病毒肺炎疫情防控工作新闻发布会上，市教委新闻发言人李奕介绍，开学后，公共环境 定期消毒并做好记录，尤其 加强门把手 水龙头等位置 清洁 学校场所 保障空气流通 各场所 有通风换气  求，除特殊 求，教室和   开窗通风 学校中午可以提供午餐，但  注意错峰,1,1
338,1069,1069,3345,石榴云O,2020年04月11日 16:08  来自 iPhone客户端,开窗通风   冻得瑟瑟发抖  又 敢把窗户关死,1,-1
339,1074,1074,3393,戴面具的七公子,2020年04月10日 14:04  来自 微博 weibo.com,正式上班第一天    起床，青菜切碎放入粥 煮，洗漱 吃早餐 戴口罩出门，发动汽车前消毒双手及方向盘，出小区门扫码登记 路上公交车较少，两个坐位 人，高架上私家车较多但一路畅通 堵；   进入园区，入口扫码登记 到达 洗手  消毒 桌面 酒精消毒,1,1
340,1075,1075,3401,菜狗潋少侠,2020年04月10日 10:03  来自 iPhone客户端,上  星期 班已经被口罩闷成煞笔   一天八小时坐  一直  戴口罩，午休  敢摘，写字楼还 通风，  内心 崩溃,1,-1
341,1079,1079,3449,晚期拖延症患者不治,2020年04月09日 16:53  来自 iPhone客户端,好怕老 会 神经科常客 ， 常生活中现  已经显现个体差异   半小时 会议，大概两百人集中，她们开完 没事，  因为人太密集缺氧开始头痛神经痛平时    ，如果开窗通风 好，  会缺氧头痛，她们 没有感觉吹风 会头痛 doi兴奋值太高，呼吸急促事后 会头痛凎   真,1,-1
342,1093,1093,3496,溪风二喵,2020年04月08日 14:21,像个冰窖天天开窗通风从早上通到晚上 快成冷冻肉,1,-1
343,1097,1097,3524,锦鳞游啊游,2020年04月08日 02:19  来自 iPhone,好歹 有个能打开 窗户， 这个非常时期 想  打开通通风，呵，死老太婆非 关上， 吹 她   平时嫌热开空调开 最狠   她 人多  真 很烦，又吵，疫情期 现 尤其显得拥挤，她们这些资历老 明明可以wfh还偏偏 来，还   咳一下， 真 好艰难,1,-1
344,1098,1098,3526,Lucky芝芝桃桃,2020年04月07日 23:47  来自 iPhone客户端,. 封城第七十六天 早上还有点冷， 点多   觉得热 犹豫 半天还 没去脱秋裤，洗手间太脏  早上鞋柜那边躺 一只小强 尸体，到 中午还 没有清理 下午费 半天功夫找到 管保洁 人 联系方式，告诉 清洁 循环 ，可能还没打扫到    仅没打扫， 没消毒，规定 可 一天消毒,1,-1
345,1105,1105,3597,今天_你开心了嘛,2020年04月30日 19:55  来自 荣耀8青春版 颜值担当,热死 ，最高 度， 楼 中央空调，现 疫情期间害怕交叉感染， 让开空调 大家 穿 短袖，吹 小风扇，还 好热呀，窗户 外推 那种，通风又 好，整个房间闷闷 ，像蒸桑拿一样而且下午特别忙， 赶 节前下，整个半 忙得热火朝天 累 下班后买 根随变，天,1,-1
346,1107,1107,3606,Nkadinr,2020年04月30日 18:04  来自 荣耀10 AI变色更潮美,武汉 能开中央空调 夏天该怎么过光口罩已经 闷死人啦， 还 落地窗 能打开通风,1,-1
347,1109,1109,3624,面包咖啡和好天气-,2020年04月30日 15:20  来自 iPhone客户端,能开空调 通风  行 还 捂口罩 迟早 闷死,1,-1
348,1111,1111,3626,汶水浩荡寄南征,2020年04月30日 14:57  来自 坚果手机 Pro 2S,回忆一下 没有空调 岁 咱们怎么避暑 绿豆汤，多喝水（撒点盐），人丹，开窗通风，风扇，冰饮，广东凉茶，凉席坐垫，蒲扇，冲凉，擦汗手帕 因为公司 让开空调所以只想下班以后到家有空调冷饮啤酒/ beer往 热闹 公共泳池估计 安静一夏 因为公共场所  让开中央空调，所以小,1,1
349,1114,1114,3634,mM_niNoS,2020年04月30日 12:19  来自 iPhone客户端,明天放假   终于 用戴口罩       通风 没空调 窒息警告⚠️ 上海,1,-1
350,1116,1116,3650,神马浮云一朵朵,2020年04月30日 09:17  来自 iPhone客户端,如果  花长 好，还 能 明soho并 像设计  那样灰常通风节能呀,1,1
351,1124,1124,3728,起不来不能怪天气了,2020年04月28日 16:11  来自 iPhone客户端,室外温度大概突破  度 没开空调又 通风现 管理处或者街道办志愿者来测体温 话很可能被拉走好几个 深圳·东门商业圈,1,-1
352,1126,1126,3738,Bonbonala,2020年04月28日 10:53  来自 iPhone客户端,桌上 花渐渐开啦～一直  用Conrad 香薰被夸 太好闻 吧.可 .住酒店 时候并没有特别喜欢这味道，只 觉得还比较高级，但由于 通风问题，必须来点香才能振奋精神.,1,1
353,1130,1130,3749,我和咸鱼差把盐,2020年04月27日 17:41  来自 Redmi K30 全速热爱,司通风系统 有人投毒么？ 所有人 开始咳嗽？,1,-1
354,1135,1135,3769,西戏XIXI,2020年04月27日 11:52  来自 微博 weibo.com,开窗通风，传来各声音，于 有 莫名其妙 “对话” 楼下 “倒车请注意~倒车请注意~倒车请注意~”（重复 次）西戏小姐姐 “行 行 ， 知道  ”楼下 “嘿，多搞点人来 这边 快 ”西戏小姐姐 “大哥好像很猛哦，搞大茶饭？”,1,-1
355,1138,1138,3794,元気的小月,2020年04月26日 18:17  来自 iPhone客户端,公司  高层， 开窗，通风全靠中央空调，由于疫情影响空调从 后  开 ，室内又热又闷，领导还 求每周喷三次消毒液，味道非常刺鼻快 窒息    知道这样  子还 持续多久,1,-1
356,1144,1144,3849,笨笨爱小P,2020年04月24日 16:29  来自 小🐌柔光自拍vivo X7Plus,珞珈樱花拿铁|荡秋千 ps  最近 能开窗通风，因为大厦🏢外墙玻璃脱落，砸伤 人，一天下来，很憋屈 趁  忙，下楼薅个羊毛，晒 分钟太阳,1,-1
357,1146,1146,3853,大阪一枝霉霉花,2020年04月24日 14:13  来自 iPhone客户端,为 通风，现  窗户全开 冻  瑟瑟发抖，把外套 穿上   懂坐 窗口那位穿 单件长袖 冷吗？ 现 还觉得脚有点冷,1,-1
358,1148,1148,3880,等值线老师,2020年04月23日 14:39  来自 微博 weibo.com,校园环境准备上，开学前，学校 对校园进行彻底清洁消毒，对教室   图书馆等公共区域进行预防性消毒处理，教室开窗通风 对校园内 相关设施设备进行清洁维护，对学校供水设施 饮用水设施进行清洁消毒  确保学校洗手设施运行正常   校门口设置一米线，避免人员聚集，并 校门附近设置临,1,0
